カレー を,一口
一口,
うん,
そんな,声
生暖かい,声
声 で,気づか せて くれた の
私 を,気づか せて くれた の
気づか せて くれた の は,南 くん
南 くん だった,
すぐ,いた
隣り に,いた
いた,南 くん
南 くん は,して くれた
横 から,して くれた
この,写真 認証 システム
笹尾 先輩 の,写真 認証 システム
写真 認証 システム に,ついて
ついて,して くれた
さらに,詳しい
詳しい,解説
解説 を,して くれた
して くれた が,寂し そうだ
その,表情
表情 は,寂し そうだ
心なし,どこ
どこ か,寂し そうだ
寂し そうだ,
お 願い,聞いて ほしい
聞いて ほしい んだ けど,
指導 って,こと
まさか,やる
南 くん の,教育 係
教育 係 を,やる
私 が,やる
やる って,こと
こと です か,
ん,なに
なに,
萌 夢 ちゃん,
朱美 さん の,顔
顔 を,登録 さ せて
タイタン の,認証 システム
認証 システム に,登録 さ せて
登録 さ せて よ,
そんじゃ,朱実 ちゃん
朱実 ちゃん,うち 帰ろ
うち 帰ろ,
萌 夢 ちゃん,
その,瞬間
瞬間,思った
終わった んだ って,思った
思った,
そんな,案件
案件,成果 物
中途半端な,成果 物
成果 物 で は,済まさ れ ない
済まさ れ ない だろう,
窓 の,ない
ない,会議 室
会議 室 に,入って きた
急に,入って きた
明るい,日差し
夕焼け の,日差し
日差し が,入って きた
入って きた,光景
その,光景
光景 を,覚えて いる
今 でも,覚えて いる
私 は,覚えて いる
鮮明に,覚えて いる
覚えて いる,
萌 夢 ちゃん,
と,いう
いう より,高い
こんな の,拡散 さ せる
拡散 さ せる,人
人 って,高い
よほど の,こと
こと が,ない
ない,限り
限り,高い
悪い,人
人 である,ほう
可能 性 の,ほう
ほう が,高い
高い よ,
なくて じゃ,ついて
私 が,聞き たい の
聞き たい の は,ついて
それ に,ついて
ついて だ けど,それ ない
若干,それ ない
それ ない で は,
私 って,思って い ない
綺麗 と か,可愛い
可愛い と か,素直に
どうして,素直に
素直に,思って い ない
受け止める こと 出来 ない が んだろう,それ
それ は,思って い ない
多分,思って い ない
私 自身 が,思って い ない
そう は,思って い ない
思って い ない から だ,
そんな,AI
AI が,できたら いい なって
できたら いい なって,
え？,
会社 で,やって る
南 くん の,やって る
教育 係,やって る
やって る の,
萌 夢 ちゃん に,比べたら
比べたら,及ば ない
私 なんて,及ば ない
足元 に も,及ば ない
及ば ない よ ね,
お 兄ちゃん,
ダメな んです よ〜,
な んだろ,
けれど,して いた
とりあえず,書け そうな
今日 は,書け そうな
書け そうな,気
気 が,して いた
して いた,
あ〜,そう
そう な んだ〜,
色 は,８０００ 円
スカイブルー 色 と,ピンク 色
ピンク 色 の,計 ２ 種類
計 ２ 種類 が,売ら れて いて
売ら れて いて,８０００ 円
お 値段 は,８０００ 円
なんと,８０００ 円
８０００ 円,購入 した
安い の か,高い
高い の か,ライン ある
ビミョーな,ライン ある
ライン ある で は けども,購入 した
立川 家 で は,購入 した
スカイブルー の,方
方 を,購入 した
購入 した ようだ,
ただ,妹
南 くん に,とって
とって は,妹
自慢 の,妹
妹 な んだろう ね,
提案 する,側
側 が,ダメな
こんな,こと
こと で は,ダメな
ダメな,気
気 も,する
する けど,いる
とはいえ,答え られる
その,答え
答え を,答え られる
明確に,答え られる
答え られる,人
人 って,いる
この世 に,いる
どれ だけ,いる
いる のだろう,
今にも,喋り だし そうな
喋り だし そうな,スカイブルー
その,スカイブルー
鮮やかな,スカイブルー
スカイブルー の,スピーカー
スピーカー は,もの
私 の,声
声 の,何もかも
何もかも を,吸収 して しまい そうな
吸収 して しまい そうな,もの
そんな,もの
もの の ように,思えた
思えた,
まぁ,言い たい
言い たい,こと
こと は,わから ない
わから ない んで も が,若手
これ でも,若手
一応,若手
南 くん は,若手
入社,２ 年 目
２ 年 目 の,若手
若手 だ から な,
買い物 だけ って,話 なかった
話 なかった じゃ っけ,
この後,する
どう,する
する の,
今度 は,顔
明らかに,した
むっと,した
した,顔
顔 だ,
何 が,なる
トリガー と,なって
なって,なる
成功 と,なる
なる,シャッター
シャッター が,押さ れた
押さ れた のだろう か,
あー,悔しい
でも,悔しい
悔しい な〜,
今,行く
行く ね,
南 くん は,して いる
会社 内 で は,見せた
あまり,見せた
見せた,こと
こと の,ない
ない と,して いる
ほほ と,いう
いう,顔
顔 を,して いる
して いる,
私 は,見て
それ,見て
見て,思った
こんな,もの
可愛らしい,もの
もの を,作れば
作れば,大好きに なる
みんな,大好きに なる
AI が,大好きに なる
大好きに なる って,思った
思った んです,
今日 は,降って いる
朝 から,降って いる
雨 が,降って いる
降って いる,
多分,考えて る
同じ,こと
こと,考えて る
考えて る だろう から,構わ ない
別に,構わ ない
構わ ない よ,
５ 月 も,近づこう
終わり に,近づこう
近づこう か と,いう
いう,夕方
月曜日 の,夕方
夕方,
が,IT 技術 者 ない
今回,受ける の
この,資料
資料 で,受ける の
説明 を,受ける の
受ける の は,IT 技術 者 ない
私 達 の ような,IT 技術 者 ない
IT 技術 者 ない で は,
ただいま,
そもそも,開けた こと ない
どんな,目的
目的 で,アクセス する
そんな,必要
危険な,必要
ポート 番号,開ける
開ける,必要
必要 が,ある
ある って,アクセス する
いう の,外
わたし,外
外 から,アクセス する
この,家
家 の,ネットワーク
ネットワーク へ,アクセス する
アクセス する,こと
こと なんて,ない
全く,ない
ない から,開けた こと ない
ウェルノウンポート さえ も,開けた こと ない
開けた こと ない よ,
そう だった ね,
駅 から,北
北 の,方
方 へ,向かって
向かって,歩き
歩き,１０ 分
１０ 分 くらい だろう か,
ニンショウシッパイ,
えっ と,吉川 朱美
萌 夢 ちゃん だ っけ,私
私 は,吉川 朱美
吉川 朱美,
え？,
誰 か に,愛さ れる
愛さ れる,こと
こと で,倍増 する
その,魅力
魅力 は,倍増 する
倍増 する,
次回 の,打ち合わせ
打ち合わせ は,２ 週間 後
２ 週間 後,
どうやら,座った
私 は,座った
会議 室 の,椅子
椅子 に,座った
座った まま,なり
俯き 加減 に,なり
なり,失って いた
意識 を,失って いた
失って いた ようだ,
ふーん,
そんな の,違う
知ら ない よ,それ
それ と,違う
これ と は,違う
話 が,違う
違う じゃ ん,
それ まで,感じ なかった
ずっと,繰り返して きた
終電 の,時間
時間 まで,繰り返して きた
実験 を,繰り返して きた
繰り返して きた のに,感じ なかった
特に,感じ なかった
疲れ は,感じ なかった
感じ なかった のだ けど,押し寄せて きた
その,時
時,押し寄せて きた
急に,押し寄せて きた
どっと,押し寄せて きた
疲れ が,押し寄せて きた
押し寄せて きた のだ,
１ 階 に,洋服
食料 品 売り場 や,フードコート
フードコート,洋服
２ 階 に,洋服
本屋 や,洋服
洋服 と,いった
いった,専門 店
専門 店 が,並び
並び,日用 品
３ 階 に,日用 品
日用 品,
そんな,声
声 が,届く
私 の,耳
耳 に,届く
届く,
南 くん の,資料
資料 は,言わ 得 ない
確かに,わかり やすい
わかり やすい,説明
説明 に は,なって いる
なって いる,もの
もの の,言わ 得 ない
それ は,言わ 得 ない
IT 技術 者 に,対して
対して の,説明
わかり やすい,説明
説明 な のであって,言わ 得 ない
残念 ながら,IT 技術 者 ない
IT 技術 者 ない で は,人 向け
人 向け に は,説明
難しい,説明
説明 と,言わ 得 ない
言わ 得 ない ざる を,
でも,して いた
その,シャッター
シャッター が,押さ れた
押さ れた,時
時,して いた
私 は,求める
本当に,求める
AI が,求める
求める,笑顔
笑顔 と やら を,して いた
して いた のだろう か,
ブーブー,
ぼんやり,見つめた
見つめた,私
私 の,視線
視線 の,先
先 に は,あり
鏡 が,あり
あり,映って いた
そこ に は,映って いた
AI スピーカー,トロロ
トロロ が,映って いた
映って いた,
よろしく ね,朱美 ちゃん
朱美 ちゃん,
だから,思った
トロロ は,思った
ごく,普通の
普通の,人
人 が,使う
使う,もの なくて
もの なくて で は,もの ない
マニアックな,人
人 が,買う
買う,もの ない
もの ない な んじゃ か って,思った
思った んだ,
教科 書 通り の,解説
解説 を,する
する ならば,わから ない
いつ,どこ
どこ で,起こる
何 が,起こる
起こる か,わから ない
わから ない から,適用 し ましょう
セキュリティー パッチ は,適用 し ましょう
確実に,適用 し ましょう
公開 さ れたら,適用 し ましょう
すぐ に,適用 し ましょう
適用 し ましょう って,いい
こと で,いい
いい んだ よ ね,
女性 の,私
私 でも,驚く
驚く ような,声
高い,声
声,
IT 業界 で,いう の
このような,要件
曖昧な,要件
要件 と,いう の
いう の は,ある
非常に,よく
よく,ある
ある,こと
こと だった,
タイタン と,違う
トロロ の,OS
OS が,違う
違う って,違う
こと は,動く
その,中
中 で,動く
動く,ソフトウェア
ソフトウェア が,違う
全然,違う
